Taxa	Bin	SF_Jan12_13	SF_Jan12_21	SF_Jan12_24	SF_Jan12_4_1	SF_Jan12_8_1	SF_Jul11_13	SF_Jul11_21	SF_Jul11_24	SF_Jul11_4_1	SF_Jul11_8_1	SF_May12_13	SF_May12_21	SF_May12_24	SF_May12_4_1	SF_May12_8_1	SF_Oct11_13	SF_Oct11_21	SF_Oct11_24	SF_Oct11_4_1	SF_Oct11_8_1
p__Bacteroidota	8_1_Jan_SF_Bin42	0.283904463	0.164006092	0.253659298	0.182161496	8.611398512	0.132828329	0.20867608	0.261570988	0.171984918	1.120280245	0.129759986	0.278437941	0.392897089	0.275181058	1.022561458	0.258295067	0.215897679	0.298360057	0.150637761	3.738680316
p__Bacteroidota	8_1_Jan_SF_Bin6	0.465566514	0.173714797	0.348468846	0.205635638	5.742639973	0.260941253	0.271950674	0.37901928	0.234809303	3.345385879	0.364404638	0.37287211	0.591274249	0.397130008	1.983927315	0.396941896	0.29084357	0.426431055	0.145229325	2.215809398
p__Bacteroidota	8_1_Jan_SF_Bin89	0.548093918	0.148810436	0.284749692	0.168943724	10.24822153	0.097907597	0.220690957	0.303376521	0.176595637	0.145671445	0.108443994	0.31384143	0.493111359	0.351824567	0.812507336	0.263705794	0.22979641	0.329063779	0.127750118	0.387168547
p__Bacteroidota	8_1_Oct_SF_Bin109	0.24224508	0.141646083	0.22789978	0.181382532	4.430779917	0.107519874	0.187607003	0.23364893	0.1927473	2.081464825	0.104632627	0.244661615	0.363340169	0.256817895	1.120233091	0.225039664	0.193715003	0.257029227	0.125989306	5.824453649
p__Bacteroidota	8_1_Oct_SF_Bin11	0.302225167	0.153335478	0.282582836	0.177950615	1.548167431	0.103223463	0.222106337	0.295311696	0.190508628	0.924990934	0.106809981	0.300642539	0.460418101	0.322037907	0.738174807	0.267002368	0.227475958	0.321076224	0.137035448	5.054144838
p__Bacteroidota	8_1_Oct_SF_Bin14	0.237125458	0.1577121	0.223930021	0.175613366	2.433665535	0.115786207	0.191137014	0.222998262	0.16658664	2.01461186	0.117592885	0.244755385	0.342314236	0.219290977	0.641651721	0.224047823	0.191686168	0.255156285	0.140046187	6.00990289
p__Bacteroidota	13_May_SF_Bin21	1.589989844	0.179104832	0.343521277	0.283077804	0.421720572	2.559557224	0.299955465	0.337194493	0.22596146	0.828228362	5.555069883	0.358924465	0.518789096	0.418414826	0.797152473	2.239190038	0.308175088	0.375194241	0.242920422	0.315180002
p__Bacteroidota	13_May_SF_Bin23	1.014468752	0.204815486	0.212226626	0.568455945	0.333005552	2.193031975	0.187766071	0.178798871	0.271874573	1.356506519	5.377828911	0.228910027	0.278334184	0.438923449	0.154779531	1.174870912	0.193315332	0.214293855	0.510090217	0.208131989
p__Bacteroidota	4_1_Jan_SF_Bin14	0.257217003	0.225276115	0.237486655	7.339306402	0.261044155	0.323121455	0.206076298	0.198623579	0.83936278	0.602408998	0.267136999	0.246274683	0.302672383	2.104888153	0.164884927	0.280851408	0.207604593	0.232783735	3.695701765	0.244345159
p__Bdellovibrionota	8_1_Oct_SF_Bin17	0.316318939	0.148334504	0.283065255	0.252092775	0.692362324	1.267786772	0.295876542	0.350839115	0.175759652	0.697757556	0.186605078	0.319118485	0.475531282	0.361104704	2.700247676	0.68930807	0.233464013	0.334019456	0.203353318	4.769539566
p__Campylobacterota	8_1_Jan_SF_Bin51	0.32055465	0.124370679	0.239997138	0.144695611	9.800706981	0.087123038	0.199691536	0.794365551	0.139391098	0.129473277	0.091548412	0.246377098	0.379563219	0.243630615	0.533612083	0.588321119	0.205166671	0.262210349	0.100648214	0.329109805
p__Chloroflexota	21_Jan_SF_Bin5	0.42411619	4.503706032	0.789407194	0.215694389	0.187159682	0.778822057	1.517500955	0.541345916	0.186255679	0.279462843	1.082105129	1.46872296	0.723804114	0.182497588	0.179890557	0.5891272	2.429179971	0.609082975	0.197563668	0.174728337
p__Chloroflexota	24_May_SF_Bin27	0.331241662	0.332163754	1.353637229	0.298666811	0.193304254	0.231453624	0.508551754	1.103641183	0.270447053	0.259924481	0.263126522	0.460093542	6.308026942	0.243714116	0.176866362	0.465410388	0.722649346	1.371658647	0.289244859	0.191957867
p__Chloroflexota	4_1_Jan_SF_Bin38	0.402724675	0.059460395	0.087640513	3.540944979	0.190055745	0.067446881	0.068794731	0.071719864	26.4624691	0.112361517	0.053745691	0.08479216	0.142578781	2.425692704	0.121652867	0.119341302	0.083075741	0.080438222	0.148636944	0.163368709
p__Chloroflexota	4_1_Jan_SF_Bin57	0.757660438	0.41620275	0.538878928	5.230076676	0.914151657	0.690267927	0.325756044	0.306358108	0.701194154	1.432786519	0.484100703	0.351099488	0.401458686	2.666613177	0.324170396	1.00141961	0.310983762	0.347324416	4.939744919	1.238143573
p__Chloroflexota	4_1_July_SF_Bin1	0.575824977	0.235207533	0.272467209	2.100054149	0.845367937	0.208479413	0.300622624	0.244276336	10.2249782	0.597569266	0.208497621	0.303780081	0.530346596	1.344754547	0.29352734	0.418517563	0.410450884	0.272988816	0.288766239	0.809036778
p__Chloroflexota	4_1_July_SF_Bin35	0.622420504	0.251251849	0.256695854	0.820461539	0.241522701	0.21369691	0.236031519	0.214197244	8.544913414	0.290694389	0.223318432	0.273654154	0.354573259	0.574392989	0.159445608	0.325599916	0.259715755	0.253571411	0.348840762	0.242090027
p__Chloroflexota	4_1_July_SF_Bin57	0.528171436	0.093492013	0.131800571	1.731031075	0.250529928	0.083839057	0.120747372	0.117057534	6.820680561	0.140007789	0.073771828	0.141619782	0.297558282	2.880951561	0.280482599	0.173565877	0.168603776	0.135225256	0.136990397	0.237174328
p__Chloroflexota	4_1_July_SF_Bin62	0.440247707	0.070802614	0.096282017	3.500632745	0.207332359	0.071237363	0.07840286	0.081570421	28.4071519	0.121662355	0.059252745	0.096290132	0.155221129	2.610974573	0.125191783	0.137051801	0.091256388	0.100739409	0.16908728	0.17862179
p__Chloroflexota	4_1_May_SF_Bin14	0.481175201	0.084519066	0.123576956	1.341369792	2.121207542	0.084059606	0.112445962	0.106217332	6.241659642	0.656828432	0.071237734	0.13232455	0.275157911	2.776547811	0.651126962	0.163665276	0.157093052	0.126495583	0.165242398	2.418144811
p__Chloroflexota	4_1_May_SF_Bin29	0.374139001	0.059620791	0.082270058	2.990994681	0.177082716	0.06459943	0.067514666	0.068839039	24.55747061	0.107969328	0.050489015	0.084591455	0.132456467	2.538553774	0.117433958	0.116179872	0.079289754	0.080996698	0.15187954	0.156833578
p__Chloroflexota	4_1_May_SF_Bin54	0.588631106	0.607254354	0.470510213	5.021214248	0.458202848	0.686687459	0.416252032	0.362132581	1.470570889	1.93616162	0.653549564	0.500179043	0.529777818	6.133066534	0.15682176	0.586986282	0.424180598	0.455174334	3.993134704	0.374748174
p__Chloroflexota	4_1_Oct_SF_Bin45	0.766074072	0.415970516	0.539046562	4.857948591	0.919996468	0.678642004	0.322457867	0.309467586	0.698474933	1.436954325	0.472746214	0.348910893	0.395071876	2.655410819	0.336875094	1.002666348	0.304144881	0.346453803	5.353874674	1.245810209
p__Chloroflexota	8_1_Jan_SF_Bin41	0.207180744	0.089809451	0.142819457	0.144831495	5.740706019	0.068361693	0.121604867	0.128302852	0.257459303	0.828430815	0.068617414	0.152043663	0.281797687	0.182173971	0.714473189	0.157213433	0.144381276	0.152260991	0.095306081	4.849420631
p__Chloroflexota	8_1_July_SF_Bin50	0.274001731	0.219949485	0.250513691	0.252689897	0.538433602	0.181503878	0.227626536	0.230360368	0.225286845	7.054772885	0.186322995	0.265953678	0.350105528	0.228313762	1.209032946	0.272113848	0.227349108	0.262192856	0.236608169	1.114463065
p__Chloroflexota	8_1_Oct_SF_Bin13	0.31068379	0.215602802	0.274714914	0.248922175	1.619560086	0.184624231	0.249429532	0.256274464	0.43862372	6.059664564	0.1938645	0.286706658	0.392144508	0.232165534	3.951653379	0.312506125	0.246477596	0.287960687	0.230073586	5.601908415
p__Chloroflexota	8_1_Oct_SF_Bin42	0.273489845	0.118011997	0.180891794	0.179680675	3.16389285	0.091652491	0.162421337	0.160904742	0.31309412	0.753260139	0.094205444	0.196297406	0.347445269	0.346983091	0.842809368	0.202834969	0.201809297	0.190477691	0.121625555	5.839800905
p__Chloroflexota	8_1_Oct_SF_Bin82	0.203072517	0.074050668	0.123458771	0.141715344	4.503543399	0.057820938	0.105971495	0.111860479	0.266061359	0.788109756	0.059766472	0.129731284	0.271324069	0.170554472	0.66289086	0.146652402	0.130655091	0.131621751	0.08222625	4.798603787
p__Desulfobacterota	13_Jan_SF_Bin1	14.15308959	0.343339944	0.366711754	0.440098979	0.389347293	0.372705045	0.324787094	0.330999782	0.289852416	0.759409586	0.313524147	0.38266915	0.453492416	0.297179687	0.206867385	0.506511625	0.333441839	0.449598156	0.634584679	0.381552971
p__Desulfobacterota	13_Jan_SF_Bin12	8.72582257	0.164663301	0.258006755	0.198439552	0.241742734	0.141572613	0.274007554	0.254406106	0.172540331	0.163447451	0.132968589	0.273353893	0.379248622	0.21940823	0.356406431	0.460158611	0.315171923	0.276245763	0.158003873	0.215989892
p__Desulfobacterota	13_Jan_SF_Bin14	5.591387728	0.140329174	0.229624627	0.155129589	0.176315679	0.101177543	0.500075492	0.250983593	0.149294344	0.135912808	0.10023059	0.452361208	0.360372923	0.254552893	0.511847984	0.244089204	0.201360968	0.26884141	0.127994671	0.17129647
p__Desulfobacterota	13_Jan_SF_Bin30	2.002618739	0.171102752	1.292839937	0.160281045	0.29940439	0.091086458	1.835849314	1.154697366	0.046767715	0.091718014	0.059078907	3.833115257	1.234710534	0.062760149	0.130440604	4.479292498	2.638988645	1.512007951	0.093725452	0.233428846
p__Desulfobacterota	13_Jan_SF_Bin31	8.437410529	0.164547921	0.623680523	0.261186862	0.442230889	0.150722812	1.664966473	0.504896231	0.233057713	0.182316055	0.131497681	1.404946499	0.860765847	0.199566478	0.362057258	3.78341658	2.595313456	0.450098689	0.199657132	0.295897172
p__Desulfobacterota	13_Jan_SF_Bin38	1.718802105	0.137808228	0.844951008	0.136695593	0.216841782	0.06695231	2.585038162	0.734444077	0.11067129	0.063567578	0.066686945	2.471911089	0.93766583	0.069939411	0.138999844	3.233173071	3.021304705	0.646451164	0.067164822	0.131483101
p__Desulfobacterota	13_Jan_SF_Bin49	12.4118478	0.215967524	0.260490394	0.229021077	0.179805445	0.165937755	0.249023645	0.251769683	0.245627745	0.24346487	0.170122131	0.282683064	0.363256746	0.22742392	0.233830524	0.284783865	0.239803197	0.291533006	0.20787868	0.176117905
p__Desulfobacterota	13_Jan_SF_Bin54	4.766899023	0.175602628	0.252723313	0.179590233	0.17163907	0.131776803	0.231090838	0.235564871	0.17019083	0.173689635	0.135689688	0.261398026	0.349644517	0.200709724	0.288775433	0.252762948	0.213084922	0.277192655	0.155265977	0.169824218
p__Desulfobacterota	13_Jan_SF_Bin8	6.884850878	0.240021843	0.958908469	0.258887683	0.61317251	0.225001364	1.600616612	0.795694082	0.176656746	0.223935561	0.157561079	1.465491986	0.739619151	0.233804765	0.430382593	1.597030117	1.028721701	1.055427241	0.199001874	0.393096401
p__Desulfobacterota	13_Oct_SF_Bin15	0.649646712	0.3504587	3.543637954	0.134959739	0.251071989	0.113063874	3.117209602	2.972252976	0.07100744	0.093303061	0.143738259	3.757977989	4.181057492	0.074793889	0.114482248	4.824018953	4.328305765	2.384099135	0.090578047	0.169909426
p__Desulfobacterota	13_Oct_SF_Bin29	9.258274236	0.210478512	0.891489239	0.320789496	0.525674886	0.166241076	2.333892317	0.710835395	0.342087733	0.213966405	0.147449798	2.00826506	1.197074804	0.217580999	0.356322717	5.404069269	3.490809679	0.721997275	0.230510092	0.369852412
p__Desulfobacterota	13_Oct_SF_Bin32	1.761003431	0.163843997	1.043889007	0.148950918	0.254490356	0.073830642	3.008110518	0.909010819	0.093732509	0.070386206	0.079948135	2.99471129	1.125856989	0.080670652	0.160765206	4.011289837	3.553845989	0.837510609	0.074358913	0.151532138
p__Desulfobacterota	13_Oct_SF_Bin33	1.993543954	0.188441512	1.434190598	0.178674375	0.338048642	0.104324942	2.053609707	1.220668397	0.050506396	0.099231256	0.065501246	4.427010899	1.343059518	0.068134422	0.136390413	5.359031031	2.974267151	1.678743894	0.103413359	0.253890275
p__Desulfobacterota	13_Oct_SF_Bin5	1.540827101	0.278232603	2.420225674	0.139815647	0.288320521	0.149100533	1.886163258	4.864687293	0.057534549	0.133259792	0.099592701	5.826481834	3.085506056	0.07390129	0.149395321	2.817906624	2.197691049	10.14270041	0.092409109	0.220024904
p__Desulfobacterota	21_July_SF_Bin1	1.55008244	0.213705145	1.757513636	0.16643753	0.270432209	0.091792568	3.830958513	2.255659718	0.087701222	0.087476056	0.086116287	3.147470187	1.872973574	0.08927927	0.171786731	4.049343954	3.82454345	1.456512793	0.087598173	0.177891977
p__Desulfobacterota	21_July_SF_Bin16	0.514531765	0.31230222	3.112366145	0.10282943	0.198740753	0.090576904	2.864481156	2.596094171	0.044357996	0.066149286	0.116024105	3.162403291	3.57447093	0.050537747	0.079596271	3.869412404	3.703097995	2.094261568	0.062969524	0.128648304
p__Desulfobacterota	21_July_SF_Bin2	1.688189659	0.164756765	1.201540613	0.15602573	0.281303331	0.094477061	2.095172105	1.044545948	0.044627385	0.089000988	0.059052294	3.728230381	1.177590638	0.068357558	0.131075889	4.271129463	2.50857817	1.436539026	0.091694235	0.21882067
p__Desulfobacterota	21_May_SF_Bin20	0.557391428	0.332287443	3.354998443	0.111950596	0.215158698	0.099626768	2.776733236	2.764995056	0.048971424	0.072018482	0.123911761	3.629816547	3.787314711	0.055424753	0.081722827	4.103061159	3.911170504	2.237699186	0.070459616	0.135651019
p__Desulfobacterota	21_May_SF_Bin22	1.677248071	0.310279339	2.638107138	0.154174001	0.301517699	0.164413679	2.142756285	5.115312394	0.072468422	0.141435946	0.109408856	6.744232306	3.254983522	0.086625598	0.150524187	2.799948938	2.562031338	10.45538723	0.105545542	0.239417505
p__Desulfobacterota	21_May_SF_Bin30	2.066101327	0.201249689	1.496330015	0.178632752	0.346398854	0.110562735	2.14577499	1.292558244	0.054209886	0.106637733	0.071809793	4.758494858	1.420647306	0.080288642	0.143967344	5.064495008	3.060033207	1.727265318	0.11065568	0.268680471
p__Desulfobacterota	21_May_SF_Bin32	0.730008284	0.353576563	3.676137541	0.230006895	0.304549014	0.146266812	3.742803149	3.911512466	0.185509366	0.131539097	0.142676227	4.212541623	3.649286067	0.14622131	0.210583251	4.608467417	4.066918555	3.036430558	0.134105142	0.214032447
p__Desulfobacterota	21_May_SF_Bin9	1.526644346	0.168913189	1.21309861	0.146756157	0.233891657	0.080047273	3.017032417	1.171061387	0.0961628	0.070613897	0.079463055	2.953551682	1.301039023	0.082546865	0.157471917	3.611710502	3.438983654	0.933616407	0.074068697	0.138406716
p__Desulfobacterota	21_Oct_SF_Bin14	0.82149958	0.371941043	3.772738482	0.253756039	0.332003938	0.160306773	4.029437822	4.448674328	0.179031209	0.147949895	0.145630955	3.908790408	3.847205724	0.150099681	0.22174005	4.748699744	4.600176926	3.173137726	0.153347397	0.250928027
p__Desulfobacterota	21_Oct_SF_Bin17	1.606891647	0.153702592	0.996070264	0.134978581	0.223317363	0.069930085	2.984708851	0.863683896	0.084442538	0.063878834	0.074245621	2.737560786	1.091901364	0.071711489	0.135287019	3.599646192	3.672110519	0.720904118	0.066828254	0.13350783
p__Desulfobacterota	21_Oct_SF_Bin18	1.771513524	0.173058385	1.286869459	0.161976343	0.302119214	0.097104627	1.82020515	1.079254447	0.045196096	0.086465057	0.056526742	3.964671278	1.223973924	0.065204244	0.130071439	4.521166545	3.00638341	1.50129033	0.098083349	0.228692527
p__Desulfobacterota	21_Oct_SF_Bin24	0.552024135	0.329554622	3.329062019	0.110907778	0.2170861	0.10218252	2.773422564	2.772006943	0.051619359	0.072356497	0.129583518	3.376397905	3.803052342	0.053387265	0.081893162	4.117880877	4.165240075	2.237728102	0.070874558	0.13627384
p__Desulfobacterota	24_Jan_SF_Bin10	0.676496275	0.526094119	5.193355285	0.284806469	0.579910049	0.173965068	3.130993079	3.144212909	0.207690192	0.150756348	0.175549468	3.320552796	3.375891302	0.171096892	0.301689084	3.917812355	3.500577471	2.553286958	0.138810514	0.28093319
p__Desulfobacterota	24_Jan_SF_Bin12	1.286352758	0.526164471	4.984811254	0.381294252	0.615778889	0.386437241	3.602230237	3.856374383	0.237979244	0.287551911	0.326948487	2.326192339	2.727803356	0.255769479	0.428100483	5.529467134	3.400102418	2.931451046	0.239569263	0.425499826
p__Desulfobacterota	24_Jan_SF_Bin13	1.246543809	0.149058645	1.302117326	0.117215786	0.201904441	0.065194516	2.483194929	0.953629016	0.081189464	0.066533286	0.068700941	2.329601381	1.17930881	0.073847486	0.133522866	3.030875253	2.882438559	0.787370046	0.065550207	0.12073933
p__Desulfobacterota	24_Jan_SF_Bin17	0.608139555	0.407191562	3.828947293	0.156610729	0.306613689	0.144128418	3.113480943	3.031510589	0.111463725	0.103330778	0.163277661	3.678801499	4.418309335	0.082547786	0.147608195	4.161469679	3.986120404	2.335316254	0.091372532	0.183361641
p__Desulfobacterota	24_Jan_SF_Bin20	1.653497901	0.168745412	1.605268665	0.148815978	0.29005462	0.09420041	1.74395951	1.101831401	0.045970606	0.088196042	0.060300221	3.683899855	1.223980309	0.061459418	0.119379599	4.156283694	2.493052541	1.495431826	0.090106456	0.218571472
p__Desulfobacterota	24_July_SF_Bin1	1.478458244	0.263880908	2.342015936	0.136927307	0.265836423	0.141302974	1.816481695	5.312150997	0.066653255	0.12474718	0.094167434	5.760234403	2.954231988	0.105266241	0.222940091	2.352287032	2.120728254	10.06288613	0.096008303	0.20222147
p__Desulfobacterota	24_July_SF_Bin12	0.53347913	0.327831609	3.365622749	0.110634461	0.222141415	0.099286912	2.76029129	3.182794024	0.050027105	0.075229503	0.124473425	3.338624818	3.819695275	0.057768809	0.095641102	4.027726617	3.814520572	2.278685708	0.076193643	0.14928158
p__Desulfobacterota	24_May_SF_Bin10	0.273191381	0.151741912	0.373002443	0.17397559	0.199861405	0.109704542	0.226384174	0.297406419	0.178132124	0.15630158	0.112451602	0.294145874	8.823201892	0.232345966	0.41788578	0.274546751	0.318547672	0.947533571	0.137890125	0.187222749
p__Desulfobacterota	24_May_SF_Bin32	0.524269418	0.317540921	3.292885333	0.102390758	0.204704945	0.090655794	2.735108047	2.732392165	0.046013179	0.071880213	0.115774578	3.304106812	3.945800653	0.047889242	0.081447457	3.958325503	3.814272573	2.194579584	0.065514807	0.129078655
p__Desulfobacterota	24_May_SF_Bin33	1.164058382	0.148414056	1.104868601	0.113997848	0.197967685	0.069032894	2.428117135	0.999814717	0.080605032	0.061841373	0.068930081	2.318737104	1.442065321	0.080493998	0.157975388	2.973501987	2.856653104	0.832789678	0.06138297	0.123028003
p__Desulfobacterota	24_May_SF_Bin4	1.479206175	0.272751334	2.490926244	0.13980766	0.271173439	0.141118017	1.861472918	5.024543224	0.059046473	0.125430012	0.097310288	5.733813274	3.462347989	0.12544044	0.289499296	2.319163393	2.123705883	10.16655108	0.094977311	0.215508981
p__Desulfobacterota	24_Oct_SF_Bin1	0.561222689	0.325848526	3.314723422	0.114438192	0.214961035	0.097944734	2.701524396	2.732475282	0.054577497	0.076582454	0.123156798	3.279800981	3.721284372	0.055704618	0.085469225	3.978826166	3.795559518	2.430769952	0.073712079	0.134524887
p__Desulfobacterota	24_Oct_SF_Bin20	0.311259615	0.230133635	0.250724512	0.232875397	0.171294361	0.175074393	0.225723178	0.239584642	0.205165865	0.204216443	0.181677436	0.279669554	0.347030359	0.208559764	0.185874123	0.263814408	0.22875665	4.328645693	0.220444773	0.169254359
p__Desulfobacterota	24_Oct_SF_Bin27	1.694515251	0.247879846	1.286690566	0.312738391	0.369775841	0.218093569	1.78563766	1.181545117	0.078212268	0.291271589	0.108966277	3.865480649	1.257304291	0.191712948	0.259589084	4.40143734	2.584197628	1.767150219	0.179857875	0.391594494
p__Desulfobacterota	24_Oct_SF_Bin31	1.095618225	0.351604784	1.605627372	0.292122106	0.375313384	0.242481459	1.093424588	2.801903438	0.205454198	0.270412587	0.225847709	2.349023559	2.065784996	0.218767584	0.232809218	1.252185175	1.271672534	5.533147878	0.262596037	0.281595899
p__Desulfobacterota	24_Oct_SF_Bin38	0.681581125	0.35905004	3.581826006	0.215252154	0.283918679	0.151593843	3.30181537	3.338707827	0.183839002	0.124471139	0.158884594	3.456890439	3.37648035	0.133017812	0.176647039	4.169810365	3.696107279	2.975228278	0.1284637	0.19401819
p__Desulfobacterota	24_Oct_SF_Bin9	1.850003731	0.32391471	2.918590047	0.157927071	0.313968001	0.168799664	2.282782217	6.050030041	0.06948015	0.150149898	0.111595872	7.260678527	3.657865094	0.088399687	0.162405923	2.970751985	2.676669841	12.8929809	0.11059854	0.244764344
p__Desulfobacterota	4_1_July_SF_Bin43	0.21824771	0.170809108	0.198431877	0.252939995	0.141062212	0.131594933	0.17795053	0.182430664	11.3954345	0.152793392	0.136351016	0.214596973	0.293371949	0.193976865	0.213299334	0.216664722	0.178265462	0.207363841	0.177779778	0.139721806
p__Desulfobacterota	4_1_July_SF_Bin55	0.79813514	0.179087783	0.249332582	2.612704401	0.291293499	0.169457869	0.226224145	0.238051307	15.42278725	0.284151538	0.163142436	0.258911048	0.37492366	2.169841837	0.290321051	0.328942763	0.235441059	0.256464779	0.457569149	0.252248085
p__Desulfobacterota	4_1_July_SF_Bin60	6.248591936	0.156737048	0.4113886	2.300407728	0.502465925	0.195857986	0.464733503	0.370688315	9.750395354	0.298959455	0.168599709	0.425957658	0.541721729	0.887475217	0.433964051	1.637704892	0.598914539	0.337307703	0.634862722	0.37206301
p__Desulfobacterota	4_1_May_SF_Bin4	0.318771496	0.177139173	0.240891476	0.275437688	0.178527607	0.133258601	0.213650044	0.252300919	0.262096861	0.18067538	0.131755169	0.260114727	0.363386695	5.74031721	0.354721504	0.254896435	0.210853321	0.268165307	0.160531972	0.183544849
p__Desulfobacterota	4_1_May_SF_Bin57	0.557734533	0.380342262	0.375300927	0.430161064	0.247514648	0.314987975	0.36112727	0.332826723	0.351092387	0.478321534	0.33215393	0.402600062	0.476255658	17.25758977	0.188961717	0.43127508	0.353818608	0.397255241	0.434409185	0.255404774
p__Desulfobacterota	4_1_May_SF_Bin58	0.415556962	0.25679515	0.311565646	0.31156072	0.222209544	0.217604427	0.300110442	0.330671297	0.253976088	0.29190956	0.211196177	0.357692688	0.420759425	11.40356094	0.30517131	0.357877934	0.295632861	0.34872857	0.270235869	0.234483484
p__Desulfobacterota	4_1_May_SF_Bin9	0.498635152	0.385593287	0.386700781	0.453783822	0.257862471	0.332358734	0.369223881	0.344853962	0.369987674	0.442049789	0.339206323	0.40972512	0.495129981	4.88976171	0.184708304	0.45074971	0.369024447	0.412160735	0.454288599	0.268242237
p__Desulfobacterota	8_1_July_SF_Bin20	0.401453784	0.245066643	0.305299564	0.263557475	0.322040949	0.192914816	0.29566046	0.303410625	0.241306664	30.70241645	0.198857432	0.329616955	0.431387082	0.281994437	0.421458414	0.346992335	0.287021825	0.342908428	0.242920613	0.226353819
p__Desulfobacterota_B	13_July_SF_Bin2	0.42187935	0.252765823	0.225214119	0.266862215	0.200889795	6.837819483	0.206103071	0.198435278	0.214315266	0.771651682	0.769981666	0.249139854	0.297142648	0.217349978	0.18319944	0.579135549	0.204391046	0.233211554	0.245744964	0.192846055
p__Desulfobacterota_E	13_July_SF_Bin10	2.462957961	0.242189623	0.218953606	0.528448796	0.789580251	6.682446035	0.201112173	0.173923541	0.290105793	3.48822713	12.63930038	0.233637798	0.262243114	0.384545202	0.138480727	3.267219122	0.229305273	0.20970912	0.57843417	0.330376438
p__Desulfobacterota_E	13_May_SF_Bin101	2.992371967	0.278839261	0.253187187	0.655394286	0.957270978	7.483169697	0.226366234	0.194025181	0.350598196	4.223701967	15.66508324	0.264404572	0.29689849	0.465247954	0.156412782	3.962730949	0.263910446	0.23656836	0.715452689	0.379065782
p__Desulfobacterota_E	13_May_SF_Bin19	0.893719076	0.226712848	0.253443609	0.203339295	0.200595613	2.064234566	0.241528647	0.215837954	0.19728567	0.311860229	4.993314004	0.272402265	0.347078502	0.18983948	0.220386248	1.276272126	0.289704432	0.246155213	0.185193951	0.167563129
p__Gemmatimonadota	13_Jan_SF_Bin53	1.393952599	0.146849768	0.100779381	0.21614723	0.438496646	4.851032171	0.095620318	0.075136486	0.103285961	2.056814773	7.512250042	0.113749573	0.11418917	0.187479345	0.063528471	1.426287782	0.103391164	0.095986889	0.195653989	0.212842643
p__Gemmatimonadota	13_July_SF_Bin32	1.323702729	0.130448811	0.099620979	0.220383869	0.439275644	4.982116138	0.089858699	0.076560152	0.10684248	2.095509697	7.698691916	0.108939352	0.114190197	0.193620191	0.060234603	1.459928832	0.099675375	0.09464819	0.205277431	0.203872851
p__Gemmatimonadota	13_July_SF_Bin5	1.418276118	0.308315086	0.20939458	0.273014364	0.345461413	4.030796115	0.185972511	0.15476109	0.17267648	0.728159864	4.918520236	0.234251085	0.231641567	0.194865479	0.087655055	1.005429573	0.197426112	0.200580542	0.275347608	0.351014692
p__Gemmatimonadota	13_July_SF_Bin57	1.161284087	0.362871239	0.22886082	0.293007324	0.656111326	4.462602676	0.216051293	0.171261689	0.184682628	1.570027684	3.914924435	0.270258634	0.262674019	0.204138127	0.12995168	0.933119803	0.226095459	0.221153333	0.291993979	0.427178905
p__Gemmatimonadota	13_May_SF_Bin3	1.276730685	0.405735729	0.327533836	0.380087417	0.489615664	3.083294397	0.29486715	0.25919366	0.264631032	0.761978685	5.173196779	0.352323933	0.391191316	0.278538015	0.139197598	0.966007061	0.307863969	0.322442197	0.37980166	0.548854835
p__Gemmatimonadota	13_May_SF_Bin31	1.837049883	0.416147452	0.25576418	0.320765231	0.448145681	4.801339386	0.23578012	0.188378835	0.198939183	0.931164912	6.686625556	0.305122069	0.280685355	0.22885545	0.114328604	1.309372422	0.255002233	0.245364225	0.321081011	0.478238675
p__Gemmatimonadota	13_May_SF_Bin45	2.211550349	0.512923352	0.36785939	0.476449862	0.433258102	4.452931171	0.322549365	0.272761165	0.29344824	0.966372328	7.199884228	0.39897358	0.400972183	0.335805784	0.126239675	1.467928302	0.34112017	0.356050237	0.487326673	0.322648102
p__Gemmatimonadota	13_May_SF_Bin58	1.306240259	0.126885208	0.09625042	0.215193442	0.42609077	4.884922943	0.086910387	0.073644188	0.104796496	2.075517412	7.646509607	0.105779211	0.112700741	0.186540832	0.058578756	1.439113096	0.097422302	0.091909611	0.207541282	0.193859061
p__Gemmatimonadota	13_May_SF_Bin66	1.43260298	0.435958106	0.28646433	0.352688996	0.861850549	4.910107003	0.265676119	0.216977426	0.221870457	2.073614885	5.287195317	0.327373094	0.315016952	0.248152305	0.179288598	1.15059476	0.279439856	0.272482995	0.349867959	0.562972012
p__Gemmatimonadota	13_May_SF_Bin78	1.997287569	0.640767943	0.474908983	1.387423954	0.85874017	6.261788125	0.421730883	0.355976844	0.645370078	4.164405736	11.07831491	0.503672935	0.523858837	1.251345788	0.219138111	2.208866623	0.439784019	0.449276354	1.340823365	0.524165397
p__Gemmatimonadota	13_May_SF_Bin79	1.427635019	0.87414204	0.692280671	0.403688467	0.268131971	4.937169402	0.564206556	0.354740731	0.256723126	0.724316145	7.056946351	0.581765038	0.573295014	0.298378038	0.124798591	2.165358436	1.166376781	0.495556774	0.401414982	0.22113578
p__Gemmatimonadota	13_Oct_SF_Bin3	1.263152787	0.126752488	0.095604398	0.210657621	0.416521405	4.640533134	0.087338791	0.072621077	0.102194399	1.971932831	7.202374546	0.105482277	0.110232237	0.177422019	0.055677059	1.518529879	0.095806898	0.092431086	0.197098854	0.197961041
